CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Nepal,NPL,20210820,20210906,V3: Vaccine Financial Support,5,,"Nationwide vaccination campaign started at the end of January 2021 with operational committees and task forces formed at all levels - federal, province, districts, and local level (Palika, municipality). Nepal launched the COVID-19 vaccination campaign on 27 January 2021 and so far, has delivered 2.48 million vaccine doses vaccinating 6.95% of the total population with the first dose, and 1.2% with the second dose of COVID-19 vaccines. The government is covering the costs of vaccines and has plans to procure more.    Source:  https://web.archive.org/web/20210905074652/https://www.who.int/about/accountability/results/who-results-report-2020-mtr/country-story/2020/nepal-story-on-covid-19-vaccine-deployment-a-good-start    https://web.archive.org/web/20210905071603/https://en.wikipedia.org/wiki/COVID-19_vaccination_in_Nepal"
Nepal,NPL,20210831,20211108,C1: School closing,1,0,"Lockdown in Kathmandu Valley lifted. Schools may reopen by obtaining permission from local authorities.  https://web.archive.org/web/20210906223059/https://kathmandupost.com/valley/2021/09/02/valley-authorities-allow-conditional-reopening-of-schools  "
Nepal,NPL,20210831,20210930,C2: Workplace closing,1,1,"Kathmandu lockdown lifted, ""smart lockdown"" in place:  https://web.archive.org/web/20210906222950/http://www.news.cn/english/2021-09/06/c_1310170171.htm"
Nepal,NPL,20210831,20220110,C3: Cancel public events,1,1,"Cinemas, swimming pools, museums and dance clubs can be reopened and conferences and sporting events can be organized by following the health protocols.  https://web.archive.org/web/20210906222950/http://www.news.cn/english/2021-09/06/c_1310170171.htm"
Nepal,NPL,20210831,20210930,C4: Restrictions on gatherings,4,0,"Lockdown lifted but all kinds of public gatherings, such as political rallies and mass meetings, jatras and religious festivals with large gatherings of people, remain banned in Kathmandu Valley until further notification.  Kathmandu has allowed movie halls, nightclubs, dohori restaurants to reopen at 50 per cent capacity.  https://web.archive.org/web/20210903111134/https://thehimalayantimes.com/opinion/editorial-no-more-lockdown"
Nepal,NPL,20210907,,V1: Vaccine Prioritisation,2,,"As more than 5 months have passed, nepalese government has strongly encouraged all people to get vaccinated whenever possible.    https://web.archive.org/web/20210828152604/https://kathmandupost.com/health/2021/08/24/all-you-need-to-know-about-nepal-s-vaccination-status-1629811950  https://web.archive.org/web/20210906224643/https://reliefweb.int/report/nepal/focused-covid-19-media-monitoring-nepal-september-6-2021"
Nepal,NPL,20210907,20211018,V2: Vaccine Availability,1,,"As more than 5 months have passed, nepalese government has strongly encouraged all people to get vaccinated whenever possible.    https://web.archive.org/web/20210828152604/https://kathmandupost.com/health/2021/08/24/all-you-need-to-know-about-nepal-s-vaccination-status-1629811950  https://web.archive.org/web/20210906224643/https://reliefweb.int/report/nepal/focused-covid-19-media-monitoring-nepal-september-6-2021"
Nepal,NPL,20210907,20211018,V3: Vaccine Financial Support,5,,"vaccines are free. "
Nepal,NPL,20211001,20211108,C2: Workplace closing,2,0,"On September 1, the Government of Nepal announced an end to a country-wide lockdown in place since late April 2021. The Government of Nepal continues to strictly monitor and enforce safety measures to help slow the spread of COVID-19. Please see below the US embassy link  https://web.archive.org/web/20211018150946/https://np.usembassy.gov/covid-19-information/  "
Nepal,NPL,20211001,20220110,C4: Restrictions on gatherings,0,,"There are no restrictions on movements within Nepal. Local and private transportation are available. Public transport and personal vehicles, including taxis, are permitted in the Kathmandu valley and must adhere to strict COVID protocols. All persons within Nepal are subject to current health protocols, including restrictions on large gatherings.  Since there are no provided actual numbers restrictions, The code will be assumed as 0.    Please see below the US embassy link  https://web.archive.org/web/20211018150946/https://np.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210903111134/https://thehimalayantimes.com/opinion/editorial-no-more-lockdown  "
Nepal,NPL,20211001,20220206,C7: Restrictions on internal movement,0,,"There are no restrictions on internal movements within Nepal.  https://web.archive.org/web/20211018150946/https://np.usembassy.gov/covid-19-information/  https://web.archive.org/web/20211018151305/https://www.gov.uk/foreign-travel-advice/nepal/coronavirus  "
Nepal,NPL,20211001,,H2: Testing policy,3,,
Nepal,NPL,20211005,20211018,H3: Contact tracing,0,,"No data was found "
Nepal,NPL,20211005,,H7: Vaccination policy,5,1,"According to covid-19 vaccine tracker (Last Updated 15 October 2021) Nepal has approved 5 vaccine (Astrazeneca, Stupnik V, Covaxin, Sinovac, Sinopharm). See link below:  https://web.archive.org/web/20211018181222/https://covid19.trackvaccines.org/country/nepal/    According to MoH Nepal, as of 18th  October 2021, 8415067 (38.7%) of the population have received the 1st dose and 6470195 (29.7%) are fully vaccinated. See below link:  https://web.archive.org/web/20211018183514/https://covid19.mohp.gov.np/covid/englishSituationReport/616d55ed02f0a_SitRep617_COVID-19_18-10-2021_EN.pdf  "
Nepal,NPL,20211019,20220214,H3: Contact tracing,1,,"Some difficulties in tracing persist  https://web.archive.org/web/20210915133848/https://covid19.mohp.gov.np/  https://web.archive.org/web/20210913223553/https://kathmandupost.com/health/2021/09/10/covid-19-learn-from-the-past-prepare-for-the-worst"
Nepal,NPL,20211019,20211122,V2: Vaccine Availability,2,,"According to Kathmandu (28th September 2021)  post Everyone above 18 can take the AstraZeneca vaccine from immunisation centers of the Kathmandu Metropolitan City and those in the municipalities of the district can take the Vero Cell vaccine.    https://web.archive.org/web/20211018190018/https://kathmandupost.com/health/2021/09/28/kathmandu-and-lalitpur-districts-are-vaccinating-everyone-above-18-years      According to covid-19 vaccine tracker (Last Updated 15 October 2021) Nepal has approved 5 vaccine (Astrazeneca, Stupnik V, Covaxin, Sinovac, Sinopharm).    https://web.archive.org/web/20211018181222/https://covid19.trackvaccines.org/country/nepal/    According to MoH Nepal, as of 18th  October 2021, 8415067 (38.7%) of the population have received the 1st dose and 6470195 (29.7%) are fully vaccinated.    https://web.archive.org/web/20211018183514/https://covid19.mohp.gov.np/covid/englishSituationReport/616d55ed02f0a_SitRep617_COVID-19_18-10-2021_EN.pdf"
Nepal,NPL,20211019,20211122,V3: Vaccine Financial Support,5,,"According to Kathmandu (28th September 2021)  post Everyone above 18 can take the AstraZeneca vaccine from immunisation centers of the Kathmandu Metropolitan City and those in the municipalities of the district can take the Vero Cell vaccine.    https://web.archive.org/web/20211018190018/https://kathmandupost.com/health/2021/09/28/kathmandu-and-lalitpur-districts-are-vaccinating-everyone-above-18-years"
Nepal,NPL,20211109,20220110,C1: School closing,1,1,"Schools across the country resumed in-person classes that were disrupted since the start of the COVID-19 pandemic in 2020.  All persons within Nepal are subject to current health protocols, including restrictions on large gatherings. Violations of local orders may result in penalties. Additional restrictions remain possible in many locations. Please see below the US embassy link  https://web.archive.org/web/20211115064301/https://np.usembassy.gov/covid-19-information/"
Nepal,NPL,20211109,20220206,C2: Workplace closing,1,1,"Lockdown lifted but all kinds of public gatherings, such as political rallies and mass meetings, jatras and religious festivals with large gatherings of people, remain banned in Kathmandu Valley until further notification.  Kathmandu has allowed movie halls, nightclubs, dohori restaurants to reopen at 50 per cent capacity.  https://web.archive.org/web/20210903111134/https://thehimalayantimes.com/opinion/editorial-no-more-lockdown"
Nepal,NPL,20211123,,E2: Debt/contract relief,2,,"No further announcements:  https://web.archive.org/web/20211122211450/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Nepal,NPL,20211123,20211218,V2: Vaccine Availability,3,,"23 Nov 2021: Nepal begins to vaccinate 12-17 year olds:   https://archive.vn/n8fta"
Nepal,NPL,20211123,20211218,V3: Vaccine Financial Support,5,,"vaccines remain free  https://archive.vn/n8fta"
Nepal,NPL,20211219,,V2: Vaccine Availability,1,,"The government started vaccinating children aged 12-17 with the Moderna vaccine from December 19.  Nepal has been administering Vero Cell, AstraZeneca, Janssen, Moderna, Sinopharm and Pfizer-BioNTech vaccines.  https://web.archive.org/web/20220209202124/https://kathmandupost.com/health/2022/01/02/plans-afoot-to-jab-children-aged-5-11-with-pfizer-vaccine"
Nepal,NPL,20211219,,V3: Vaccine Financial Support,5,,"The government started vaccinating children aged 12-17 with the Moderna vaccine from December 19.  Nepal has been administering Vero Cell, AstraZeneca, Janssen, Moderna, Sinopharm and Pfizer-BioNTech vaccines.  https://web.archive.org/web/20220209202124/https://kathmandupost.com/health/2022/01/02/plans-afoot-to-jab-children-aged-5-11-with-pfizer-vaccine"
